Item_id,Item_key,계란,우유,땅콩,견과류,밀,갑각류,대두,메밀,쇠고기,돼지고기,닭고기,생선,과일,Nutrition,Ingredient
58.jpg,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.5cm|6.5cm|16.5cm|IAM|GROUND|500ml|12cm|방울 토마토|355ml|TROLINE|IAM|GROUND|방울 토마토|500g / 팩|국산|공급자 : 록 [ 주 ]|원주시 문막읍 개 나루 길 29-22|방울 토마토 500g|산지 및 농가 에 따라|배송 되는 패키지 디자인 이 변경 될 수 있습니다
59.jpg,59,1,1,1,0,1,0,1,1,1,0,1,0,0,,2 인용|치즈 부대 찌개|6.5cm|OAD|6|차파|라인 시리|모래|6.5cm|16.5cm|500ml|12cm|355ml|BUSSES|2 1|858|DAAN NG|제품명 식품 유형|2 인용 치즈 부대 찌개|내용량|1|858g|간편 조리 세트|유통 기한|후면 하단 표기 일 까지|품목 보고 번호 20010199365735|제조원 / 판매원 ( 주 ) 참맛 나라 / 인천 광역시 남동구 남동 대로 337|팜 육수 [ 부대 찌개 소스 ( 저감 미당 | 새우 엑기스 - 엠 ( 새우 : 캐나다 산 ) } | 육 수 베이스 -S { 저감 미당 | 농축 사골 액 -UHF { 사골 엑기스 ( 사골 : 뉴질랜드 산 ) } | 고춧가루 | 복합 조미 식품 | 한우 사골 농축액 ) | 한우 사골 육수 ( 한우 사 골 농축액 2.17 % { 한우 사골 추출액 90 % { 한우 사골 13 % ( 국산 ) | 한우 잡뼈 12 % ( 국산 ) / 고형분 38 % 기준 ) } ] | 그릴 후랑크 오리지널 소시지 ( 돼지 고기 < 지방 일부 사용 / 국산 69.14 % | 외국산 30.86 % 미국 | 스페인 | 캐 나다 등 ) | 물엿 | 정제 소금 ( 국산 ) | 혼합 제제 ( 젖산 나트륨 | 초산 나트륨 | 이산화 규소 ) | 바베큐 시즈닝 ) | 유 탕면 ( 소맥분 ( 밀 : 미국산 | 호주산 ) | 감 자전 분 ( 독일 산 ) | 팜유 | 변성 전분 | 정제 소금 ] | 대파 | 콩나물 | 떡류 | 분쇄 가공육 제품 | 김치 | 두류 가공품 | 카나 디 언햄 | 불고기 구이 | 쑥갓 | 가공 | 치즈 치즈 베이커리 2 ( 체다 치즈 ( 미국산 ) } | 식물성 유지 ( 말레이시아 산 ) | 혼합 분유 | 렌넷 카제인 | 로마노 치즈 페이스트 ) | 토마토 케첩 대두 | 밀 | 우유 | 새우 | 쇠고기 | 닭고기 | 돼지 고기 | 계란 | 토마토 함유 구입처 및 제조원 소비자 상담실 032-822-7961 PE ( 내면 ) | PET ( 용기 | 뚜껑 ) 보관 방법 냉장 보관 ( 0 ~ 10 ℃ )|원재료 명|반품 및 교환 포장 재질|※ 떡 포장지 안의 탈산 소제 는 식용 이 아니 오니 드시 지 마십시오 .|· 이 제품 은 알류 | 메밀 | 땅콩 | 고등어 | 게 | 복숭아 | 아황산 류 | 호두 | 오징 어 | 조개류 ( 굴 | 전복 | 홍합 을 포함 ) | 잣 을 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .|주의 사항 · 구입 즉시 냉장 보관 하시기 바랍니다 .|· 개봉 한 제품 은 변질 의 우려 가 있으니 바로 조리 하여 드 십시오 .|・ 캡 또는 용기 모서리 가 날카 로울 수 있으니 주의 바랍니다 . ㆍ 전자 레인지 에 사용 하지 마십시오 .|야채류 는 조리 전 깨끗이 세척 후 섭취 하십시오 .|조리 시 안전 사고 에 주의 하십시오 .|본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보 상 받을 수 있습니다 . 부정 · 불량 식품 신고 는 국번 없이 1399|한팟 치즈 부대 찌개 ( 1|858g )
6.jpg,6,1,1,1,0,1,0,1,1,1,0,1,0,0,,중|이연복 의 목란|6.5cm|짬 ”|16.5cm|| 500ml|이연복 의 목란|짬|ㅃ|제품명|이연복 의 목란 중화 면|식품 유형 포장 재질|숙면 ( 가열 하여 섭취 하는 냉동 식품 ) 폴리에틸렌|내용량 원재료 명 및 함량|1250g x 2 개입|밀가루 ( 밀 - 호주산 | 미국산 ) | 변성 전분 | 정제 소금 ( 국산 ) | 감자전 분 ( 폴란드 산 99 % | 국산 1 % ) | 글루텐 | 면류 첨가 알칼리제 ( 탄산 칼륨 | 탄산나트륨 | 피로 인산 나트륨 ) | 알긴산 에스테르 | 치자 황색 소 밀 함유 | ( 주 ) 면 사랑 / 충북 진천군 이월면 궁동 길 51-24 / 1522-0621|제조원|품목 보고 번호 199304430281852|이 제품 은 대두 | 메밀 | 우유 | 알류 를 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .|제품명|이연복 의 목란 짬뽕 탕 ( 마일드 ) | 480g x 2 개입|식품 유형 포장 재질|즉석 조리 식품 ( 가열 하여 섭취 하는 냉동 식품 ) 폴리에틸렌|내용량|정제수 | 오징어 ( 칠레 산 ) | 돼지 고기 ( 국내산 ) | 홍합 ( 칠레 산 ) | 호박 | 배추 | 양파 | 고춧가루 | 당근 | 표고 버섯 | 소스 1 | 소스 2 | 대두유 | 향미 유 1 | 대파 | L- 글루탐산 나트륨 ( 향미 증진제 ) | 소스 3. 복합 조미 식품 | 재제 소금 | 향미 유 2 | 5- 리보 뉴클레오티드이 나트륨 ( 향미 증진제 ) | 향미 유 3. 천연 향신료 | 복합 조미 식품 2 오징어 | 조개류 ( 굴 | 홍합 ) . 쇠고기 | 닭고기 | 돼지 고기 | 우유 | 대두 | 밀 함유|원재료 명|및 함량|제조원 고것 참 식품 ( 주 ) / 경기도 평택시 포승읍 원 석정 용소 길 66-35 / 031-683-4028 품목 보고 번호 20030309106599|이 제품 은 알류 | 메밀 | 땅콩 | 고등어 | 게 | 새우 | 복숭아 | 토마토 | 아황산 류 | 호두 | 조개류 ( 전복 ) | 잣 을 포함한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .|보관 방법 냉동 보관 ( -18 ℃ 이하 ) 유통 기한 후면 상단 표시 일 까지|반품 및 교환 포장 재질|구입처 및 판매원 폴리에틸렌|유통 전문 판매원 ( 주 ) 더 목란 / 서울 특별시 서대문구 연희 로 15 길 21. 3 층 / 02-332-2660|반드시 가열 후 드 십시오 . . 뜯으 실 때 손가락 이 홈 에 베이지 않도록 조심 하십시오 . 이미 냉동 된 바 있으니 해동 후 재 냉동 시키지 마십시오 . · 면 | 짬뽕 탕 | 뜨거운 물 조리 도구 등에 데이지 않도록 조심 하십시오 . . 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 환불 받으실 수 있습니다 . 부정 · 불량 식품 신고 는 국번 없이 1399|이연복 의 목란 중 화면 영양 정보|이연복 의 옥중 화면 총 내용량 500g ( 250g x 2 개 ) | 이연복 의 목란 중 화면 1 개 ( 250g ) 당 340 kcal|이연복 의 옥중 화면 1 개 ( 250g ) 당|| 나트륨 630 mg 32 % 탄수화물 66g20 % 당류 1g 미만 1 % 지방 4.2g8 % 트랜스 지방 0g 포화 지방 1.28 % 콜레스테롤 0mg0 % 단백질 9g16 % 1 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000 kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .|1 일 영양 성분 기준치 에 대한 비율|안전 관리 인증|비닐류|HACCP|OTHER|이연복 의 목란 짬뽕 탕 ( 마일드 ) 영양 정보|이연복 의 목관 짬뽕 탕 ( 마일드 ) 총 내용량 960g ( 480gx2 개 ) ||이연복 의 목란 짬뽕 탕 ( 마일드 ) 100g 당|55kcal|이연복 의 목란 짬뽕 탕 ( 마일드 ) 100g 당|1 일 영양 성분 기준치 에 대한 비율|탄수화물 491 % 당류 0.2g0 % 지방 3.1g6 % 트랜스 지방 0g 포화 지방 0.7g5 % 콜레스테롤 10mg3 % 단백질 3g5 %|나트륨 390 mg 
60.jpg,60,1,1,1,0,1,0,1,1,1,0,1,0,0,,6.5cm|-18 ℃ 이하 냉동 보관|소스 2 종이 들어 있어요|CLET|MIRESTAURANT|미 식당|16.5cm|500ml|등심 돈카츠|에어 프라이어|2 개입|18 분 완성 !|내용량 460 8 50g * 2ea )|100 % ) 72.72 %|돈카츠 1802|제품명|등심 돈카츠 유통 기한 별도 표시|식품 의 유형 분쇄 가공육 제품 ( 비 살균 제품 / 가열|후 섭취 하는 냉동 제품 )|내용량|360g ( 돈카츠 180g * 2ea )|품목 보고 번호 2020053608561|원재료 및 함량 돈 등심 ( 등심 : 국내산 100 % ) 72.72 | % | 미루 프리미엄 베타 믹스 ( 산화 전분 | 혼합 제제 난 백분 . 히드 록시 프로필 인산 이전 분 | 구아 검 | 폴리 인산 나트륨 ) 11.43 % | 독일 화인 빵가루 ( 곡류 가공품 | 마 가린 | 식물성 유지 | 쇼트닝 | 가공 유지 | 옥수수 전분 | 정 제 소금 | 효모 | 유화제 | 영양 강화제 | 대두 분 | 황산 칼륨 | 황산 알미늄 | L- 시스틴 | 효소제 | 후레쉬 -L ) 11.10 % | 튀김유 ( 현미유 ) | 오미자 원액 | 정제 소금 | 혼 미림 | 메 토셀 | 양파 분말 | 뽕잎 분말 | 덱스트린 | 바질 | 로즈마리 우유 | 대두 | 밀 | 계란 | 돼지 고기 함유|주의 사항|이 제품 은 계란 | 우유 | 메밀 | 땅콩 | 대두 | 밀 | 고등어 | 게 | 새우 | 돼지 고기 | 쇠고기 | 닭고기 | 복숭아 | 토마토 등 의 성분 이 함유 된 제품 과 동일한 공정 에서 생 산된 제품 이므로 알레르기 를 유발할 수 있으므 로 주의 하시기 바랍니다 .|보관 방법|-18 ℃ 이하 냉동 보관|포장 재질|내면 PE|• 개봉 한 제품 은 변질 될 우려 가 있으니 가급적 빠 른 시간 내에 드 십시오 .|( 주 ) 썬 비앤에프 / 경북 문경시 신기 산단 2 길 42-25 ( 신기동 )|제조원|• 본 제품 은 비가 열 제품 으로 완전히 익혀 드 십시오 • 이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마 십시오 .|마루 F & B / 경기도 화성시 동탄 기흥 로 570-6 | 420 호 소비자 상담실 054-555-2248 반품 및 교환 처 구입처 및 판매원|유통 전문 판매원|• 본 제품 은 소비자 분쟁 해결 에 의거 교환 또는 보 상 받을 수 있습니다 . ( 개봉 후 제품 이상 이 없을 시 교환 반품 은 불가 합니다 )|· 부정 불량 식품 신고 는 국번 없이 1399|제품명|애플 브라운 소스 ( 사과 농축액 6 % ) 품목 보고 번호 20180562090107 중량|50g|포장 재질 PE ( 내포 장면 )|식품 유형|소스 ( 살균 제품 ) / 가열 하지 않고 섭취|하는 냉동 식품|유통 기한|제조일 로부터 12 개월|별도 표기|제조 일자|제품명|치 플레 핑크 소스 ( 치 폴레 7 % ) 품목 보고 번호 20180562090106 중량|원재료 명 정제수 | 물엿 | 우스타 소스 [ 정제수 | 설탕 | 발 효 식초 ( 주정 | 발효 영양원 ) | 정제 소금 ( 국산 ) | 양조 간장 ( | 양조 간장 원액 { 탈지 대두 : 인도산 ) | 천일염 ( 호주산 ) | 토 마토 페이스트 ( 중국산 ) | 건조 당밀 | 토마토 페이스트 ( 미 ( 국산 ) [ 토마토 99.95 % | 구연산 0.05 % ) | 흑설탕 | 사과 농 [ 축액 6 % [ 사과 99.75 % ( 국산 ) | 비타민 C ) | 마요네즈 ( 대 두유 ( 외국산 / 아르헨티나 | 미국 | 브라질 등 ) | 정제수 | 난 황액 ( 국산 ) | 발효 식초 ( 국산 ) | 설탕 | 간장 베이스 액 ] | 발효 | 식초 | 양념 베이스 A - B [ 양파 분말 ( 양파 100 % - 중국산 ) | 포도당 ( 옥수수 전분 100 % ) | 정제염 ( 국산 ) | 변성 전분 ( 찰 옥수수 전분 100 % ) | L- 글루탐산 나트륨 ( 향미 증진제 ) | 물엿 | 파인애플 과즙 ( 과채 가공품 ) | 카라멜 색소 II 난류 ( 계란 ) | 우유 | 대두 | 밀 | 토마토 | 쇠고기 | 조개 
61.jpg,61,1,1,0,0,1,0,1,0,0,0,1,0,0,,아이스 블루 베리|Frozen Blueberry|6.5cm|16.5cm|500ml|100 %|스|냉동 보관|제품명 식품 유형|블루 베리|내용량 | 1kg|원재료 명 및 함량 블루 베리 100 % 원산지 칠레 산|과 . 채 가공품 ( 가열 하지 않고 섭취 하는 냉동 식품 )|내 포장 재질 폴리에틸렌 ( 내면 )|유통 기한 별도 표시 일 까지 ( 년 | 월 | 일순 )|제조사|별도 표기|수입원|| ㈜ 이룸 푸드 시스템 / 서울 특별시 강남구 봉은사 로 502 ( 삼성동 | 삼하 빌딩 지하 1 층 )|소분 원|F - 1 : ㈜ 이안 스 푸드 글로벌 / 경기도 광주시 도척면 국사봉 로 185-29 / F - 2 : 명일 / 경기도 남양주시 수동면 비룡 로 711-20|판매원|㈜ 이룸 푸드 시스템 / 경기도 광주시 도척면 국사봉 로 185-29|반품 및 교환 장소 | 판매원 및 구입처|보관 및 취급 방법 | 냉동 보관 ( -18 ℃ 이하 )|해동 방법|드실 양 만큼 용기 에 덜어 30 ~ 40 분 정도 면 드 시기 좋을 만큼 해동 됩니다 .|※ 이 제품 은 닭고기 | 새우 | 우유 | 계란 | 밀 | 대두 | 복숭아 를 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .|※ 세척 된 제품 이므로 별도 의 세척 없이 섭취 하실 수 있습니다 .|※ 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 보상 받으실 수 있습니다 .|※ 이미 냉동 된 바 있으니 해동 후 재 냉동 시키지 마시기 바랍니다 .|※ 부정 · 불량 식품 신고 는 국번 없이 1399|※ 소비자 상담실 : 080 ) 850-0080|비닐류|OTHER|냉동 블루 베리 ( 1kg )
62.jpg,62,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.5cm|16.5cm|500ml|GAP 샤인 머스 캣
63.jpg,63,0,1,1,0,1,0,1,1,1,0,1,0,0,,6.5cm|구나 게 먹을 수 있는|6.5cm|없는 인삼|갈비탕|16.5cm|500ml|12cm|정성 스럽게 끓인 부드러운 갈비 와|355ml|진한 국물 의 갈비탕|14.3 % ( 호주산 ) | 인상 0.4 % ( 국내산 )|식육 추출 가공품 ( 비 살균 제품 ) / 가열 하여 섭취 하는 식품|700g|제품명|진실 된 손맛 뼈 없는 인삼 갈비탕|내용량 700g|식품 의 유형|식육 추출 가공품 ( 비 살균 제품 / 가열 하여 섭취 하는 냉동 식품 ) 유통 기한 후면 별도 표시 일 까지|원재료 명|정제수 | 소갈비 14.3 % ( 호주산 ) | 무 ( 국내산 ) | 대파 ( 국내산 ) | 혼합 간장 ( 탈지 대두 ) ||L- 글루탐산 나트륨 ( 향미 증진제 ) | 복합 조미 식품 | 인삼 0.4 % ( 국내산 ) | 정제 소금 | 쇠고기 | 대두 | 밀 | 우유 함유|및|함량|사골 엑기스 | 마늘 분말 | 양파 분말 | 생강 분말|포장 재질 | 품목 보고 번호 2016026208763 고객 상담실 02-2068-7790|폴리에틸렌 ( 내면 ) 반품 및 교환 처 구매처 및 판매원|제조원 삼미 식품 경기도 김포시 대곶면 율마 로 211 번길 57 판매원 ( 주 ) 씨드 파머 스 서울시 영등포구 양평 로 22 길 31 | B1 층 ( 양평동 5 가 ) 보관 방법|-18 ℃ 이하 냉동 보관|・ 포장 된 상태 로 전자 레인지 에 가열 하지 마십시오 . • 조리 시 또는 조리 후 바로 드실 경우 제품 과 용기 가 뜨거우 니 화상 에 주의 하십시오 . • 해동 후 가급적 빨리 드시길 바랍니다 . ・ 이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마십시오 . • 냉동 보관 을 준수 하지 않을 경우 유통 기한 내에 도 변질 될 주의 사항 수 있으니 주의 하십시오 . • 조리 방법 : 해동 후 냄비 나 뚝배기 에 붓고 끓여 드세요 . • 본 제품 은 난류 | 메밀 | 땅콩 | 고등어 | 게 | 새우 | 돼지 고기 | 아황산 류 | 복숭아 | 토마토 | 호두 | 닭고기 | 오징어 | 조개류 ( 굴 | 전복 | 홍합 ) | 잣 을 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 . • 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받을 수 있습니다 .|• 부정 · 불량 식품 신고 는 국번 없이 1399|진실 된 손맛 뼈 없는 인삼 갈비탕
64.jpg,64,1,0,0,1,1,0,1,0,0,0,0,0,0,,( 2 ) 창 억떡 이 마|부드럽고 쫄깃한|호박 인절미|6.5cm|6.5cm|16.5cm|500ml|마음 을 담다|12cm|355ml|0 500g|창의적|냉동 보관|09|REFORYS LEN|제품명 부드럽고 쫄깃한 호박 인절미|• 이 제품 은 대두 | 호두 | 잣 을 사용한 시설 에서 제조 하고 있습니다 .|식품 유형 떡류 ( 가열 하지 않고 섭취 하는 냉동 식품 ) 업소명 및 ㈜ 예다 손 나주 공장 소재지 전라남도 나주시 세지면 동창 로 37 별도 표기 일 까지|은 창 억떡 이 만든|호박 인절미|부드럽고 쫄깃한|• 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받을 수 있습니다 .|유통 기한|• 이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마시길 바랍니다 . 조리 방법|내용량|500g|보관 방법|냉동 보관 ( -18 ℃ 이하 )|상온 에서 1 ~ 2 시간 자연 해동 해서 드세요 . 퍼지 거나 눌어 붙을 수 있으니 전자 렌지 사용 을 피해 주십시오 .|시트 [ 찹쌀 가루 ( 호박 인절미 ) { 찹쌀 ( 국내산 ) | 정제수 | 설탕 | 마른 호박 ( 베트남 산 ) | 천일염 ( 국내산 ) } | 정제수 | 설탕 ] | 카스테라 가루 [ 계란 ( 국내산 ) | 설탕 | 밀가루 ( 호주산 | 미국산 ) | 정제수 | 웰가 에스피 | 베이킹 파우더 가공 소금 | ( 국내산 ) ] 계란 | 밀 함유 ||원재료 명|018 : 8 9 : 0|부정 · 불량 식품 신고 는 국번 없이 1399|orm|Cremoso|· 반품 및 교환 처 : 제조원 및 구입처 ( 고객 상담실 062-520-6000 )|첫 500g|용기 ( 포장 ) 폴리 프로필렌 ( 내면 ) 재 질|장 역력|냉동 보관 중량|DES 1.2 %|품목 제조 보고 번호|www.changeok.co.kr|20020512164238|창억 호박 인절미|[ 제품명 입안 가득 포근한 통팥 찰떡|식품 유형 떡류 ( 가열 하지 않고 섭취 하는 냉동 식품 ) 업소명 및 ㈜ 예다 손 나주 공장|입|통팥 찰떡|이 제품 은 호두 | 대두 | 계란 | 밀 | 잣 을 사용한 제품 과 같은 시설 에서 제조 하고 있습니다 .|안|소재지 전라남도 나주시 세지면 동창 로 37 유통 기한 별도 표기 일 까지|• 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받을 수 있습니다 .|포근한 가득|내용량|500g|• 이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마시길 바랍니다 . 조리 방법|보관 방법|냉동 보관 ( -18 ℃ 이하 )|통 팥고물 [ 팥 ( 중국산 ) | 설탕 ||상온 에서 1 ~ 2 시간 자연 해동 해서 드세요 .|가공 소금 ( 국내산 ) ] | 찹쌀 ( 국 원재료 명 내산 ) | 정제수 | 설탕 | 천일염 ( 국내산 )|신고 는 국번 없이 1399 · 부정 · 불량 식품|마음 을 담다|>|· 반품 및 교환 처 : 제조원 및 구입처|( 고객 상담실 062-520-6000 )|500g|용기 ( 포장 )|장 역적|폴리 프로필렌 ( 내면 )|재 질|중국산 ) 36.8 %|www.changeok.co.kr|품목 제조 2002051216471 보고 번호|창억 통팥 찰떡|제품명 견과류 가득 담긴 모듬 찰떡|( ) 창 억떡 이 만든|식품 유형 떡류 ( 가열 하지 않고 섭취 하는 냉동 식품 )|• 이 제품 은 계란 | 밀 을 사용한 제품 과 같은 시설 에서 제조 하고 있습니다 .|업소명 및 ㈜ 예다 손 나주 공장|모듬 찰떡 견과류 가득 담긴|소재지 전라남도 나주시 세지면 동창 로 37|• 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받을 수 있습니다 .|유통 기한 별도 표기 일 까지|내용량 500g|이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마시길 바랍니다 . • 조리 방법|보관 방법 냉동 보관 ( -18 ℃ 이하 )|찹쌀 가루 [ 찹쌀 ( 국내산 ) | 정제수 | 설탕 | 천일염 ( 국내산 ) ] | 상온 에서 1 ~ 2 시간 자연 해동 해서 드세요 .|| 밤 ( 국내산 ) | 혼합 
65.jpg,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.5cm|SWEETBALL|16.5cm|ww /|MA|sssssome|500ml|스테비아|DAT|2224|토마토|SALA|M|INTE|WEE|주장 을 도하 에 담 안민 간식 도|스윗 볼 스테비아 토마토
66.jpg,66,1,1,1,0,1,0,1,1,1,0,1,0,0,,5424 **|스 에 촌|메밀 물 막국수|깊은 메밀 향 의 면발 과 시원한 육수 의 맛|6.5cm|BE|행자|10|대한민국|SINCE 1986|www|aucets|N ℃ 이하|16.5cm|필요 리전|막국수 육수 59.6 % | 생면 ( 조계 메밀 가루 10.6 % 볶은 메밀 가루 16 % ) 313 %|500ml|13kg|제품명|산 메촌 메일 물 막국수|유통 기한|별도 표기 일 까지 내용량 1.3kg|식품 유형 보관 방법|간편 조리 세트 / 가열 하여 섭취 하는 냉동 식품|냉동 보관 ( -18 ℃ 이하 ) 막국수 육수 [ 소스 { 복합 조미 식품 ( 정제염 : 국산 ) } | 양파 ( 국산 ) | 생강 ] 생면 ( 밀가루 ( 호주산 ) | 조제 메밀 가루 ( 중국산 ) | 볶은 메밀 가루 ( 중국산 ) | 전분 | 정제 소금 ) | 막국수 비빔 소스 ( 소스 { 양조 간장 ( 탈지 대두 / 외국산 : 인도산 | 미국산 | 중국산 ) } | 양파 ( 국산 ) ] | 무 | 기타 가공품 | 조미 김 | 들기름|품목 보고 번호 2020028035957|원재료 명|밀 | 메밀 | 알류 ( 계란 ) | 쇠고기 | 대두 | 우유 함유|제조원 | ㈜ 팜앤 / 경기도 성남시 중원구 사기막골 로 137 | 중앙 인더스피아 5 차 소비자 상담실 101|102|105 ~ 107|303 ~ 306 | 406 ~ 408 호 ( 상대원동 ) / 070-4607-1006 포장 재질 폴리에틸렌 ( 내면 ) | 폴리에틸렌 테레 프탈레이트 ( 용기 )|※ 조리 하기 반나절 전에 냉장실 로 옮겨 미리 해동 해 둡니다 .|1. 미리 해동 시킨 메밀 면 의 전분 가루 를 털어 냅니다 .|2. 끓는 물 에 메밀 면 을 넣고 서로 달라 붙지 않게 저어 주면서 4 분 30 초간 삶아 주세요 .|3. 면 을 찬물 에 헹구고 물기 를 제거한 다음 준비된 냉면 그릇 에 담아 둡니다 .|4. 시원한 육수 와 물 막국수 양념 | 김 가루 | 깨 가루 2 | 들기름 을 올려 주세요 .|5. 동봉 된 무는 막국수 고명 으로 올리 거나 식초 물 에 1 ~ 2 분간 담궈 드시면 더욱 맛있습니다 .|6. 기호 에 따라 식초 | 오이 | 삶은 계란 | 열무 김치 등 을 곁들여 주세요 .|※ 본 레시피 는 1 인분 기준 으로 작성 되어 있습니다 .|※ 김 가루 | 깨 가루 | 들기름 | 무채 는 2 인분 기준 1 봉 으로 포장 되어 있습니다 .|• 이 제품 은 땅콩 | 고등어 | 게 | 새우 | 돼지 고기 | 복숭아 | 토마토 | 아황산 류 호두 | 닭고기 | 오징어 | 조개류 ( 굴 | 전복 | 홍합 포함 ) | 잣 을 사용한 제품 과 같은 제조 시설 에서|제조 하고 있습니다 .|• 구입 즉시 냉동 보관 하시기 바랍니다 .|이미 냉동 된 바 있으니 해동 후 재 냉동 하지 마시기 바랍니다 .|• 제품 에 포함 된 채소류 는 조리 전 흐르는 물 에 깨끗이 씻어 조리 하십시오 .|• 개봉 한 제품 은 변질 의 우려 가 있으니 바로 드 시기 바랍니다 .|.|• 용기 모서리 가 날카 로울 수 있으니 주의 바랍니다 .|• 전자 레인지 를 사용 하여 조리 하지 마십시오 .|• 본 제품 은 냉동 제품 입니다 . 드 시기 하루 전 냉장실 에서 해동 후 조리 해 주세요 .|- 반품 및 교환 장소 : 구입처 및 제조원|- 본 제품 은 소비자 기본법 에 따른 소비자 분쟁 해결|기준 에 의거 교환 또는 보상 받을 수 있습니다 .|OTHER|- 부정 불량 식품 신고 는 국번 없이 1399|전|OTHER|산 메촌 메밀 물 막국수 ( 1.3kg )
67.jpg,67,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.5cm|wwwwww|16.5cm|일상|500ml|등심 스테이크 용 )|WENN RESOR|수|제품명 : 일삼 미소 등심|중량 : 250g|쇠고기 함유|등급 : 1 ++|1+|1|3 등외|유통 기한 :|제조일 :|원산지 : 국내산|이력 번호 :|도축장 :|보관 방법 : -2 ℃ ~ 10 ℃ 냉장 보관|원재료 및 함량 : * 성분 및 함량 : 육우 등심 100 %|영업 허가 번호 : 제 3830000-104-2011-1003 호|품목 제조 번호 : 품목 보고 번호 : 20110288683183|포장 재질 ( 내면 ) : 폴리에틸렌 ( 용기 | 필름 )|제조원 : 농업 회사 법인 ( 주 ) 다담 미트|경기도 시흥시 마산 로 104 ( 조남동 )|HACCP|● 부정 / 불량 식품 신고 는 국번 없이 1399|● 본 제품 은 공정 거래 위원회 가 고시 한 소비자 분쟁 해결 기준 에 의거 하여 교환 또는 보상 받을 수 있습니다 .|축산물 유통 전문 판매원 : ( 주 ) 컬리|서울시 강남구 도산 대로 16 길 20|마켓 컬리 고객 행복 센터 : 1644-1107|반품 및 교환 처 : ( 주 ) 컬리|쇠고기 함유|- 냉장 보관 하시고 | 개봉 후 가급적 빠른 시일|내 드시길 바랍니다 .|- 본 제품 은 비가 열 식육 제품 이므로 반드시|가열 후 익혀서 드 십시오|- 품목 보고 번호 : 20110288683183|일상 味 소 등심 스테이크 용 ( 250g )|6.5cm|?|16.5cm|일상 소|500ml|SNOR|제품명 : 일삼 미소 등심 구이용|중량 : 200 g|쇠고기 함유|등급 : 1 ++ 1+ 1|3 듬외|유통 기한 :|제조일 :|원산지 : 국내산|이력 번호 :|도축장 :|보관 방법 : -2 ℃ ~ 10 ℃ 냉장 보관|원재료 및 함량 : * 성분 및 함량 : 육우 등심 100 %|영업 허가 번호 : 제 3830000-104-2011-1003 호 품목 제조 번호 : 품목 보고 번호 : 20110288683309 포장 재질 ( 내면 ) : 폴리에틸렌 ( 용기 | 필름 )|제조원 : 농업 회사 법인 ( 주 ) 다담 미트|경기도 시흥시 마산 로 104 ( 조남동 )|사인 판단|HACCP|● 부정 / 불량 식품 신고 는 국번 없이 1399|● 본 제품 은 공정 거래 위원회 가 고시 한 소비자 분쟁 해결 기준 에 의거 하여 교환 또는 보상 받을 수 있습니다 .|축산물 유통 전문 판매원 : ( 주 ) 컬리|서울시 강남구 도산 대로 16 길 20|마켓 컬리 고객 행복 센터 : 1644-1107|반품 및 교환 처 : ( 주 ) 컬리|쇠고기 함유|- 냉장 보관 하시고 | 개봉 후 가급적 빠른 시일|내 드시길 바랍니다 .|- 본 제품 은 비가 열 식육 제품 이므로 반드시|가열 후 익혀서 드 십시오 .|- 품목 보고 번호 : 20110288683183|일상 味 소 등심 구이용 ( 200g )
